Ship Mode,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Ship Time
2,Corporate,Central Asia,Furniture,Bookcases,3076.5,7,0.0,215.25,359.27,3,4
2,Corporate,Southeast Asia,Technology,Phones,3181.7718,6,0.17,344.9717999999997,359.09,3,3
0,Consumer,South,Office Supplies,Storage,1392.6330000000005,11,0.1,-139.55700000000002,358.96,0,3
0,Consumer,North Asia,Furniture,Chairs,1296.2400000000002,8,0.0,285.12,358.85,0,2
0,Consumer,North Asia,Office Supplies,Appliances,1682.91,3,0.0,487.98,358.51,3,3
0,Consumer,Central,Technology,Phones,1278.0000000000005,3,0.0,89.46,358.17600000000004,0,1
2,Home Office,EMEA,Technology,Phones,2570.76,4,0.0,976.8,357.89,3,4
3,Home Office,South,Furniture,Tables,2332.96,5,0.2,349.86,357.789,2,7
1,Home Office,Oceania,Furniture,Bookcases,1582.1999999999998,6,0.4,-870.3000000000002,357.21,0,0
2,Corporate,East,Office Supplies,Storage,1801.632,6,0.2,-337.80600000000004,356.88,1,3
2,Corporate,Oceania,Furniture,Tables,1512.0,6,0.0,498.96,356.84,0,3
0,Consumer,South,Technology,Machines,695.7,2,0.5,-27.82799999999997,356.68,0,3
0,Consumer,Africa,Technology,Phones,2550.0,4,0.0,714.0,355.92,3,3
0,Consumer,East,Technology,Accessories,2025.36,6,0.2,607.6080000000001,355.61,1,3
0,Home Office,North,Furniture,Chairs,2285.7,5,0.0,845.7,355.06,1,3
2,Consumer,Southeast Asia,Furniture,Bookcases,1029.2588999999998,9,0.07,10.818900000000014,354.47,0,2
2,Corporate,Central,Technology,Copiers,1058.2792000000002,5,0.002,-2.1208,354.423,0,2
3,Consumer,Central Asia,Technology,Phones,5751.540000000001,9,0.0,2817.99,353.85,3,5
0,Home Office,Central,Furniture,Bookcases,2442.069,7,0.1,-244.251,353.57,1,3
1,Home Office,Oceania,Office Supplies,Storage,1190.52,6,0.0,178.56,353.42,0,0
3,Consumer,Central,Office Supplies,Appliances,3150.8189999999995,7,0.1,-35.09100000000001,353.04,3,7
1,Home Office,Central,Technology,Copiers,1599.9,5,0.0,719.85,352.79,0,0
3,Corporate,North Asia,Furniture,Bookcases,2063.4,5,0.0,123.75,352.64,2,6
0,Home Office,EMEA,Office Supplies,Storage,1269.9,6,0.0,558.72,352.52,1,2
3,Corporate,Central Asia,Furniture,Bookcases,3274.0200000000004,9,0.0,261.9,351.08,3,4
0,Consumer,Central,Technology,Phones,848.32,2,0.0,110.28,351.067,0,2
3,Consumer,South,Technology,Machines,3080.0,7,0.0,1416.7999999999995,351.01,1,4
0,Consumer,South,Technology,Copiers,2847.36,8,0.0,711.84,350.68,1,2
2,Home Office,Southeast Asia,Furniture,Chairs,1725.75,5,0.25,-483.2999999999999,350.68,0,2
1,Consumer,Southeast Asia,Technology,Copiers,1479.3137999999997,6,0.07,-63.64619999999999,350.31,1,0
3,Corporate,Central,Technology,Copiers,4899.93,7,0.0,2302.9671,350.09,3,6
2,Consumer,Southeast Asia,Technology,Copiers,1282.2299999999998,9,0.0,12.69,349.88,0,3
3,Consumer,Africa,Furniture,Bookcases,2478.6,6,0.0,49.5,349.87,1,5
3,Corporate,Central,Technology,Copiers,17499.949999999997,5,0.0,8399.975999999999,349.07,3,7
1,Corporate,North Asia,Technology,Copiers,959.76,3,0.0,460.62,348.48,0,0
1,Consumer,East,Furniture,Tables,1090.782,7,0.4,-290.8752,348.18,0,0
3,Home Office,Southeast Asia,Office Supplies,Appliances,4135.641,10,0.17,847.0409999999999,348.08,3,4
2,Consumer,Central,Furniture,Bookcases,2325.28,8,0.0,511.52,347.815,1,2
3,Consumer,Oceania,Furniture,Bookcases,5486.67,14,0.1,2316.51,346.6,3,4
0,Home Office,South,Office Supplies,Storage,1523.664,8,0.1,-50.97600000000003,345.81,1,2
2,Corporate,Central,Technology,Phones,1625.2425000000003,3,0.15,-76.5675,345.78,0,2
2,Corporate,South,Technology,Accessories,1319.96,4,0.0,527.984,345.77,0,3
0,Consumer,Central,Office Supplies,Storage,734.9399999999999,4,0.1,130.62000000000003,344.98,0,2
3,Home Office,East,Furniture,Tables,2065.32,12,0.4,-619.5960000000001,344.98,1,4
2,Consumer,EMEA,Furniture,Chairs,1391.52,8,0.0,69.36,344.5,0,2
0,Corporate,West,Furniture,Bookcases,1552.831,7,0.15,200.95460000000008,343.97,1,2
0,Consumer,South,Office Supplies,Appliances,2461.0600000000004,7,0.0,566.02,343.809,1,1
3,Consumer,South,Technology,Phones,2939.9300000000003,7,0.0,764.3818000000001,343.25,1,5
3,Consumer,Central,Technology,Machines,8159.951999999999,8,0.4,-1359.992000000002,342.11,3,4
0,Consumer,Southeast Asia,Technology,Machines,1226.19,7,0.0,612.99,340.09,0,2
0,Consumer,Oceania,Furniture,Tables,1809.255,5,0.3,-258.495,339.47,1,1
0,Corporate,Oceania,Technology,Accessories,1863.0,8,0.1,393.24,339.06,1,1
3,Consumer,East,Technology,Phones,4548.81,7,0.0,1228.1787000000004,338.56,1,4
0,Consumer,Central,Office Supplies,Storage,1244.187,7,0.1,-13.92300000000003,338.33,0,3
2,Consumer,Central,Furniture,Tables,2364.102,4,0.35,-218.2979999999997,338.1,3,2
0,Corporate,Central,Technology,Copiers,1946.313,6,0.15,114.45300000000007,337.93,1,2
0,Consumer,West,Office Supplies,Binders,895.92,5,0.2,302.37299999999993,337.16,1,1
0,Corporate,Central,Office Supplies,Appliances,2283.714,9,0.1,-0.2160000000000081,337.07,1,2
0,Consumer,Africa,Technology,Phones,2549.76,4,0.0,1172.88,336.65,3,2
2,Home Office,Oceania,Technology,Copiers,3299.5620000000004,14,0.1,366.2819999999999,336.02,3,5
3,Consumer,Central,Office Supplies,Appliances,2489.4,9,0.0,273.78000000000003,335.95,1,4
3,Consumer,West,Furniture,Bookcases,3406.664,8,0.15,160.31359999999984,335.64,3,4
2,Home Office,Central,Technology,Copiers,999.98,2,0.0,449.991,334.26,0,2
0,Home Office,Central,Furniture,Bookcases,1189.242,9,0.1,250.992,334.23,1,3
0,Home Office,West,Technology,Copiers,2879.952,6,0.2,1007.9832,334.15,0,1
0,Corporate,Central,Furniture,Chairs,1269.6,4,0.0,355.44,333.148,1,2
1,Home Office,Central Asia,Technology,Phones,3499.155,11,0.5,-3009.4350000000004,333.1,3,0
3,Consumer,Oceania,Furniture,Tables,2993.025,5,0.3,726.8249999999998,333.06,3,6
1,Home Office,Central,Technology,Copiers,815.9490000000001,3,0.15,287.919,333.02,0,0
2,Consumer,North,Technology,Machines,1245.0000000000002,4,0.0,161.76,332.96,0,3
1,Consumer,Oceania,Technology,Copiers,1027.728,8,0.1,182.688,332.2,0,0
3,Consumer,Oceania,Technology,Copiers,1703.0250000000003,5,0.1,737.9250000000001,332.14,2,7
2,Consumer,Southeast Asia,Office Supplies,Storage,1803.0837,11,0.17,-130.38630000000003,332.13,1,2
0,Corporate,Central,Furniture,Bookcases,676.485,5,0.1,195.28500000000005,330.51,0,2
0,Corporate,Central Asia,Furniture,Chairs,969.36,7,0.0,348.81,330.01,0,2
1,Corporate,Central,Furniture,Bookcases,1637.0100000000002,5,0.1,90.80999999999996,329.73,1,0
0,Consumer,South,Technology,Copiers,1655.9614399999998,7,0.002,13.201440000000002,329.577,1,3
0,Corporate,North,Furniture,Chairs,976.9599999999998,4,0.2,232.0,328.659,0,2
0,Corporate,North Asia,Furniture,Bookcases,731.34,2,0.0,175.5,328.35,0,2
0,Consumer,Africa,Office Supplies,Appliances,1239.0,4,0.0,0.0,327.94,0,2
2,Home Office,Southeast Asia,Furniture,Chairs,1680.6059999999998,5,0.27,368.256,327.81,1,2
0,Consumer,Central Asia,Furniture,Bookcases,2190.75,5,0.0,65.7,327.55,3,1
0,Consumer,North,Technology,Machines,935.172,4,0.1,114.252,327.11,0,3
2,Consumer,Central,Office Supplies,Storage,1026.96,8,0.0,441.36,326.35,0,2
2,Consumer,Central Asia,Technology,Phones,2550.0,4,0.0,280.44,326.32,1,3
1,Corporate,Central,Technology,Copiers,1224.7140000000002,4,0.15,-129.726,326.27,1,0
2,Corporate,Southeast Asia,Technology,Phones,2667.537,5,0.17,-417.81299999999993,326.27,3,3
2,Consumer,Central,Technology,Phones,2605.92,4,0.0,1042.32,326.05,1,4
0,Consumer,EMEA,Office Supplies,Storage,2962.6800000000003,14,0.0,207.06,325.93,3,1
3,Consumer,Central Asia,Furniture,Tables,2664.0,5,0.0,905.7,325.54,3,4
0,Consumer,South,Technology,Copiers,1513.56,4,0.0,741.5999999999999,325.45,0,3
2,Corporate,North,Furniture,Bookcases,1233.63,3,0.0,234.36,325.32,0,3
0,Consumer,EMEA,Furniture,Tables,855.1499999999999,1,0.0,384.81000000000006,325.04,0,2
0,Consumer,North,Technology,Machines,956.34,4,0.1,-95.70000000000002,324.98,0,1
3,Corporate,East,Office Supplies,Storage,1801.632,6,0.2,-337.80600000000004,324.93,1,4
3,Consumer,South,Furniture,Chairs,1838.52,5,0.2,160.77000000000004,324.09,2,7
3,Home Office,Central Asia,Technology,Phones,4498.83,7,0.0,674.7300000000001,323.75,3,6
2,Consumer,Central,Technology,Phones,1824.144,8,0.65,-1303.0560000000005,321.54,1,4
0,Consumer,Central,Furniture,Bookcases,2344.0,8,0.0,46.88,321.421,1,2
2,Consumer,North Asia,Technology,Phones,2043.7200000000005,14,0.0,756.0,321.36,1,2
1,Corporate,Africa,Office Supplies,Storage,856.8,14,0.0,265.44,321.23,0,0
3,Corporate,North,Office Supplies,Appliances,2509.3600000000006,7,0.0,426.58,320.956,1,4
0,Consumer,Oceania,Furniture,Chairs,819.9359999999999,2,0.1,191.31600000000003,320.92,0,3
3,Consumer,Central,Furniture,Tables,2797.2480000000005,6,0.2,-0.0720000000000254,320.37600000000003,2,6
0,Consumer,South,Office Supplies,Storage,1455.08,11,0.0,261.8,320.29,3,2
2,Corporate,Southeast Asia,Furniture,Bookcases,2189.0898,6,0.07,541.3697999999999,320.28,1,4
3,Home Office,Central Asia,Furniture,Tables,5451.299999999999,6,0.0,327.06000000000006,320.27,3,6
0,Corporate,EMEA,Technology,Phones,1291.08,2,0.0,296.94,319.58,0,1
0,Corporate,Central Asia,Technology,Copiers,1526.52,4,0.0,732.72,319.53,1,3
0,Home Office,East,Technology,Phones,1079.85,3,0.0,323.9549999999999,319.04,1,2
3,Home Office,South,Furniture,Chairs,1869.72,6,0.0,205.56000000000003,318.169,2,7
2,Consumer,Central,Furniture,Bookcases,1815.24,7,0.0,471.94000000000005,318.08000000000004,1,3
0,Corporate,Central Asia,Technology,Copiers,959.76,3,0.0,460.62,317.81,0,2
2,Consumer,North,Technology,Phones,3045.84,7,0.0,1035.5800000000002,317.165,1,2
3,Home Office,Central,Technology,Phones,2125.0,5,0.0,297.5,316.764,2,6
0,Consumer,Africa,Technology,Accessories,976.08,4,0.0,292.79999999999995,316.66,0,2
0,Consumer,North Asia,Technology,Copiers,1266.36,4,0.0,265.92,316.59,1,2
3,Corporate,Central,Furniture,Chairs,1458.65,5,0.0,423.0085,315.73,1,4
2,Home Office,Africa,Furniture,Tables,2134.44,4,0.0,682.92,315.57,0,2
3,Corporate,Central,Technology,Copiers,4748.436000000001,14,0.1,844.1159999999998,315.29,3,4
2,Corporate,Africa,Technology,Machines,1867.5000000000005,6,0.0,242.64,314.81,1,5
0,Home Office,North Asia,Furniture,Chairs,1001.7,6,0.0,250.38,314.7,1,1
0,Home Office,East,Furniture,Bookcases,899.1360000000001,4,0.2,112.39199999999992,314.38,0,2
1,Consumer,East,Office Supplies,Binders,663.92,5,0.2,207.475,314.27,0,0
3,Home Office,North Asia,Office Supplies,Appliances,4306.32,8,0.0,1722.48,314.15,3,4
0,Home Office,North Asia,Office Supplies,Appliances,899.55,3,0.0,323.82,313.71,0,2
1,Home Office,Central Asia,Technology,Copiers,763.92,4,0.0,381.96,313.66,0,0
3,Consumer,Central,Technology,Phones,2544.24,4,0.0,1093.92,313.58,1,4
2,Consumer,Oceania,Furniture,Chairs,1136.6639999999998,4,0.4,-189.4559999999999,313.52,0,3
3,Corporate,North Asia,Furniture,Chairs,2300.9999999999995,5,0.0,91.95,313.45,1,4
2,Consumer,Africa,Technology,Phones,3908.88,6,0.0,1563.48,313.31,3,4
3,Corporate,Central,Furniture,Chairs,1951.84,8,0.0,585.5519999999999,312.22,1,4
3,Consumer,Central,Technology,Phones,2479.96,4,0.0,743.9879999999998,312.14,1,4
3,Consumer,Central Asia,Office Supplies,Appliances,2249.16,4,0.0,224.88,311.14,1,4
3,Corporate,North,Office Supplies,Appliances,2528.26,7,0.0,176.96000000000004,310.748,1,5
2,Consumer,Central,Furniture,Tables,1461.1350000000002,5,0.35,202.185,310.17,1,2
3,Consumer,North,Technology,Phones,3045.84,7,0.0,1035.5800000000002,309.748,1,4
2,Consumer,East,Furniture,Chairs,3785.292,6,0.1,420.5880000000002,309.69,3,5
1,Consumer,West,Technology,Accessories,1399.93,7,0.0,601.9699,309.52,1,0
0,Consumer,Southeast Asia,Furniture,Bookcases,2152.956,8,0.35,198.6360000000002,309.11,3,3
0,Consumer,Central,Technology,Accessories,1244.1,5,0.0,447.75000000000006,309.0,1,2
1,Corporate,North,Furniture,Chairs,2226.8160000000003,9,0.2,500.976,308.658,1,0
2,Consumer,Oceania,Furniture,Bookcases,1586.4119999999998,4,0.1,17.531999999999982,307.98,1,2
0,Corporate,South,Technology,Machines,3040.0,8,0.0,1459.2,307.85,3,3
3,Consumer,EMEA,Office Supplies,Appliances,3425.4000000000005,6,0.0,1233.0,307.83,1,4
0,Corporate,South,Office Supplies,Appliances,1136.94,2,0.0,568.4399999999999,307.43,1,3
0,Corporate,Southeast Asia,Furniture,Bookcases,677.6351999999999,2,0.07,211.2552,307.25,0,2
0,Home Office,EMEA,Furniture,Bookcases,731.34,2,0.0,80.4,305.98,0,3
3,Corporate,South,Technology,Phones,3499.9300000000003,7,0.0,909.9818000000002,305.29,3,4
2,Consumer,Central Asia,Technology,Copiers,1272.72,4,0.0,534.48,305.27,1,2
2,Consumer,South,Office Supplies,Appliances,1856.34,6,0.0,909.54,305.25,0,2
0,Corporate,South,Technology,Phones,2295.0,4,0.1,459.0,305.2,3,2
2,Corporate,Central,Technology,Phones,1622.1825000000003,3,0.15,324.38249999999994,305.16,0,2
2,Consumer,North Asia,Technology,Phones,1063.44,7,0.0,361.41,304.95,0,2
3,Corporate,EMEA,Technology,Accessories,3449.88,14,0.0,275.94,304.75,3,5
0,Home Office,North,Furniture,Bookcases,585.456,3,0.2,-0.0240000000000009,304.53000000000003,0,1
2,Consumer,Africa,Technology,Copiers,1429.4399999999998,4,0.0,471.6,304.5,0,2
0,Corporate,Africa,Furniture,Tables,1057.8,2,0.0,158.64,304.36,0,1
0,Corporate,North Asia,Furniture,Bookcases,1092.96,3,0.0,393.39,304.16,0,2
0,Consumer,Caribbean,Furniture,Tables,1483.0,5,0.0,741.5,303.649,1,3
0,Home Office,South,Office Supplies,Appliances,1792.4000000000003,5,0.0,304.7,303.631,0,2
3,Corporate,Central,Furniture,Bookcases,2455.677,7,0.1,-191.16300000000007,303.59,1,5
2,Consumer,EMEA,Technology,Copiers,1900.44,6,0.0,417.96,303.45,1,2
3,Consumer,Southeast Asia,Technology,Phones,3712.590000000001,7,0.17,849.87,302.99,3,6
2,Home Office,Central Asia,Technology,Copiers,2372.22,9,0.0,0.0,302.82,1,2
3,Home Office,North Asia,Technology,Phones,5725.35,9,0.0,1602.9899999999998,302.61,3,4
1,Consumer,South,Furniture,Bookcases,2553.1800000000003,7,0.0,842.5199999999999,302.55,3,0
3,Corporate,North,Office Supplies,Appliances,2003.52,6,0.0,861.4800000000001,302.477,1,4
0,Consumer,EMEA,Technology,Copiers,1188.36,4,0.0,95.04,302.14,1,3
3,Home Office,Oceania,Technology,Phones,2875.0950000000007,5,0.1,511.0949999999999,302.01,1,4
2,Consumer,Central,Furniture,Chairs,2380.5,5,0.0,952.2,301.73,3,5
2,Corporate,EMEA,Technology,Machines,1619.1000000000004,10,0.0,258.9,301.73,1,2
3,Corporate,Southeast Asia,Office Supplies,Appliances,2821.7178,6,0.17,339.8778,301.26,1,4
3,Corporate,Southeast Asia,Technology,Copiers,2991.1032,9,0.07,-128.7468,300.6,3,4
1,Consumer,Southeast Asia,Office Supplies,Appliances,1798.6763999999998,4,0.17,86.63639999999998,300.5,1,0
2,Consumer,EMEA,Technology,Phones,2544.84,4,0.0,712.4399999999999,299.4,3,2
1,Home Office,North Asia,Furniture,Chairs,951.7199999999998,2,0.0,228.36,299.12,1,0
3,Consumer,Central Asia,Technology,Phones,2575.92,4,0.0,978.84,298.83,1,4
3,Consumer,North,Office Supplies,Appliances,1699.83,3,0.0,84.96000000000001,298.77,1,4
3,Home Office,Oceania,Furniture,Bookcases,2634.552,8,0.1,116.952,298.63,3,4
3,Corporate,Southeast Asia,Furniture,Bookcases,3707.352,11,0.07,1554.432,298.44,3,7
3,Consumer,Central Asia,Furniture,Tables,4298.85,5,0.0,300.9,297.81,2,6
3,Corporate,North Asia,Office Supplies,Appliances,3417.4800000000005,6,0.0,854.28,297.2,3,4
3,Consumer,South,Office Supplies,Appliances,2080.32,4,0.0,561.5999999999999,296.98,1,4
2,Corporate,Central Asia,Technology,Phones,840.6,5,0.0,319.35,296.68,0,3
0,Consumer,East,Office Supplies,Binders,1369.764,6,0.7,-913.176,296.1,1,1
2,Home Office,Africa,Office Supplies,Storage,1288.8,10,0.0,90.0,296.08,0,2
1,Home Office,Oceania,Furniture,Bookcases,660.69,5,0.1,44.04000000000002,296.01,0,0
2,Corporate,EMEA,Office Supplies,Appliances,3234.24,6,0.0,970.2,295.74,3,5
3,Consumer,South,Technology,Phones,2171.3,5,0.0,390.8,294.971,1,5
2,Consumer,Oceania,Technology,Accessories,2074.7340000000004,9,0.1,276.534,294.73,3,2
0,Consumer,North,Technology,Phones,849.8000000000002,2,0.0,195.44,294.566,0,3
0,Home Office,Oceania,Furniture,Bookcases,1177.173,3,0.1,353.133,294.55,3,2
2,Home Office,Canada,Technology,Copiers,2270.34,6,0.0,1112.4,294.25,3,2
2,Consumer,West,Furniture,Tables,2665.62,9,0.0,239.9058000000001,294.17,3,2
2,Corporate,Central Asia,Technology,Phones,2863.08,9,0.5,-458.19000000000005,293.78,3,2
2,Home Office,Central,Office Supplies,Appliances,1253.07,5,0.1,236.67,293.46,0,2
3,Home Office,EMEA,Office Supplies,Appliances,3369.24,6,0.0,606.42,293.12,2,7
1,Consumer,Africa,Technology,Accessories,1464.12,6,0.0,439.19999999999993,293.07,1,0
0,Consumer,Central,Furniture,Bookcases,1273.125,7,0.5,-993.195,291.93,1,3
0,Home Office,East,Technology,Machines,1704.89,11,0.0,767.2004999999999,291.68,1,2
0,Corporate,Central,Technology,Copiers,1258.7774,5,0.002,375.7774,291.631,1,2
3,Consumer,Central Asia,Furniture,Chairs,2584.008,7,0.2,290.5980000000002,291.06,3,5
1,Consumer,Southeast Asia,Technology,Copiers,1482.39,6,0.35,68.31000000000006,290.69,1,0
0,Consumer,Central,Technology,Phones,1274.7000000000005,3,0.0,293.16,290.523,0,3
2,Consumer,East,Furniture,Chairs,1604.9,5,0.0,481.4699999999999,289.82,3,2
3,Consumer,Caribbean,Furniture,Chairs,2818.0799999999995,9,0.0,225.36,289.515,1,4
0,Consumer,Southeast Asia,Furniture,Chairs,1046.2499999999995,3,0.25,-111.59999999999984,289.32,1,1
3,Consumer,Central Asia,Technology,Phones,3187.2000000000003,5,0.0,541.8,289.17,3,5
3,Corporate,Oceania,Furniture,Chairs,4099.679999999999,10,0.1,956.5800000000002,288.98,3,7
0,Consumer,North Asia,Office Supplies,Storage,703.3500000000001,5,0.0,260.1,288.75,0,2
3,Corporate,Oceania,Technology,Copiers,2293.4880000000003,8,0.1,509.5680000000001,288.63,1,5
0,Corporate,Central,Technology,Machines,1238.6115,9,0.15,14.431499999999971,288.47,1,2
3,Consumer,North,Furniture,Chairs,1715.0559999999998,7,0.2,300.07600000000014,288.103,1,4
0,Consumer,South,Office Supplies,Supplies,1665.62,2,0.0,33.312400000000025,287.77,1,2
3,Consumer,Oceania,Furniture,Chairs,2841.6599999999994,6,0.0,852.4799999999999,287.24,1,4
3,Corporate,South,Office Supplies,Appliances,3399.66,12,0.5,-3059.82,286.87,3,4
0,Corporate,Central Asia,Technology,Machines,1607.7600000000002,6,0.0,482.22,286.74,1,2
1,Corporate,Central Asia,Technology,Phones,840.15,5,0.0,260.4,286.67,0,0
0,Consumer,North Asia,Furniture,Bookcases,1236.33,3,0.0,519.21,286.57,3,3
2,Consumer,Central Asia,Office Supplies,Appliances,2488.56,8,0.0,348.24,286.53,1,3
0,Home Office,Caribbean,Office Supplies,Appliances,1124.256,7,0.2,252.896,286.463,0,3
3,Consumer,East,Technology,Machines,3999.95,5,0.0,1159.9854999999998,286.44,3,4
1,Corporate,North,Furniture,Tables,726.72,3,0.2,-18.180000000000017,286.366,0,0
3,Corporate,Central,Technology,Copiers,2799.9600000000005,5,0.2,874.9874999999998,286.3,3,4
0,Home Office,Africa,Technology,Machines,1519.9200000000003,6,0.0,653.4,286.2,0,1
2,Corporate,EMEA,Technology,Copiers,1279.32,4,0.0,319.79999999999995,286.19,0,2
1,Consumer,Central Asia,Furniture,Chairs,723.3,5,0.0,122.85,286.01,0,0
2,Home Office,EMEA,Technology,Phones,642.6899999999999,1,0.0,244.2,285.83,0,2
3,Consumer,Oceania,Furniture,Bookcases,2619.0,8,0.1,232.6800000000001,285.65,1,5
0,Consumer,Central Asia,Office Supplies,Appliances,1704.87,6,0.5,-1023.0299999999996,285.61,0,3
3,Consumer,South,Technology,Copiers,1715.91,7,0.0,583.38,285.12,1,4
0,Consumer,North Asia,Technology,Phones,1278.0000000000002,2,0.0,460.08,284.81,1,2
0,Corporate,Africa,Office Supplies,Appliances,1234.56,4,0.0,246.84,284.7,0,1
3,Consumer,Central,Office Supplies,Appliances,4195.2,8,0.0,839.04,284.51,3,5
2,Consumer,Central,Furniture,Bookcases,1765.3949999999998,5,0.1,-98.20499999999996,284.19,1,3
0,Consumer,South,Furniture,Tables,1480.368,3,0.2,333.04800000000006,283.928,3,2
0,Corporate,North,Technology,Phones,2968.98,7,0.0,89.03999999999999,283.685,3,3
3,Corporate,Oceania,Furniture,Tables,2301.138,7,0.3,-953.442,283.36,2,7
1,Corporate,Central,Furniture,Bookcases,1100.52,3,0.0,352.0799999999999,283.25,0,0
3,Corporate,North Asia,Technology,Copiers,2518.9500000000003,7,0.0,553.98,283.09,3,7
1,Corporate,North,Furniture,Bookcases,996.3,5,0.0,119.55,282.58,0,0
1,Corporate,West,Technology,Machines,1919.976,3,0.2,215.99729999999977,282.43,1,0
1,Consumer,EMEA,Furniture,Tables,922.95,1,0.0,341.49,282.09,0,0
0,Corporate,Central,Furniture,Bookcases,1850.445,5,0.1,184.995,281.82,1,1
0,Consumer,Central,Furniture,Bookcases,664.56,6,0.0,6.6,281.743,0,2
0,Consumer,Central,Technology,Accessories,1547.1,6,0.0,340.2,280.54,0,1
0,Home Office,Southeast Asia,Office Supplies,Appliances,2190.951,5,0.17,316.7010000000001,280.47,3,3
3,Consumer,North,Office Supplies,Appliances,3242.88,9,0.0,324.18,279.53000000000003,3,5
3,Consumer,Africa,Technology,Phones,2544.6000000000004,4,0.0,1246.8000000000002,279.11,1,4
2,Consumer,EMEA,Technology,Phones,2605.56,4,0.0,573.12,278.98,3,5
2,Consumer,South,Office Supplies,Storage,1271.457,11,0.1,-127.41299999999995,278.75,1,2
2,Corporate,South,Furniture,Tables,876.3000000000001,10,0.4,-292.10000000000014,278.5,0,2
2,Consumer,EMEA,Technology,Machines,1207.5600000000002,4,0.0,0.0,278.34,0,2
2,Consumer,Southeast Asia,Furniture,Bookcases,2051.1000000000004,5,0.0,40.95,278.13,1,4
2,Consumer,Central,Technology,Phones,2544.24,6,0.0,992.16,277.925,1,2
2,Corporate,East,Furniture,Tables,1421.664,8,0.4,-734.5264,277.66,0,2
0,Home Office,North,Furniture,Bookcases,1314.45,3,0.0,341.73,277.29,3,1
